time_point subject task trial code
6 riet vfood 9 1
6 riet vfood 10 1
6 riet vfood 11 1
6 riet vfood 12 1
6 riet search 1 0
6 riet search 2 0
6 riet search 3 0
6 riet search 4 0
6 riet search 5 0
6 riet search 6 0
6 riet search 7 0
6 riet search 8 0
6 riet search 9 0
6 riet search 10 0
6 riet search 11 0
6 riet search 12 0
6 riet attent 1 0
6 riet attent 2 1
6 riet attent 3 0
6 riet attent 4 1
6 riet attent 5 0
6 riet attent 6 1
6 riet attent 7 1
6 riet attent 8 1
6 riet attent 9 1
6 riet attent 10 1
6 riet attent 11 0
6 riet attent 12 1
6 corrie pop 1 1
6 corrie pop 2 1
6 corrie pop 3 0
6 corrie pop 4 1
6 corrie pop 5 1
6 corrie pop 6 1
6 corrie pop 7 0
6 corrie pop 8 0
6 corrie pop 9 1
6 corrie pop 10 1
6 corrie pop 11 1
6 corrie pop 12 1
6 corrie reas 1 1
6 corrie reas 2 0
6 corrie reas 3 0
6 corrie reas 4 0
6 corrie reas 5 1
6 corrie reas 6 1
6 corrie reas 7 1
6 corrie reas 8 0
6 corrie reas 9 0
6 corrie reas 10 1
6 corrie reas 11 0
6 corrie reas 12 1
6 kisha pop 1 0
6 kisha pop 2 1
6 kisha pop 3 1
6 kisha pop 4 1
6 kisha pop 5 1
6 kisha pop 6 1
6 kisha reas 1 0
6 kisha reas 2 1
6 kisha reas 3 1
6 kisha reas 4 0
6 kisha reas 5 0
6 kisha reas 6 0
6 kisha search 1 1
6 kisha search 2 0
6 kisha search 3 0
6 kisha search 4 1
6 kisha search 5 1
6 kisha search 6 1
6 kisha attent 1 0
6 kisha attent 2 0
6 maja pop 1 1
6 maja pop 2 0
6 maja pop 3 1
6 maja pop 4 0
6 maja pop 5 1
6 maja pop 6 1
6 maja pop 7 1
6 maja pop 8 0
6 maja pop 9 1
6 maja pop 10 1
6 maja pop 11 1
6 maja pop 12 0
6 maja reas 1 0
6 maja reas 2 1
6 maja reas 3 1
6 maja reas 4 0
6 maja reas 5 0
6 maja reas 6 1
6 maja reas 7 0
6 maja reas 8 0
6 maja reas 9 1
6 maja reas 10 0
6 maja reas 11 0
6 maja reas 12 1
6 maja search 1 0
6 maja search 2 0
6 maja search 3 0
6 maja search 4 0
6 maja search 5 0
6 maja search 6 0
6 maja search 7 0
6 maja search 8 0
6 maja search 9 0
6 maja search 10 0
6 maja search 11 0
6 maja search 12 0
6 maja attent 1 1
6 maja attent 2 1
6 maja attent 3 1
6 maja attent 4 1
6 maja attent 5 1
6 maja attent 6 0
6 maja attent 7 1
6 maja attent 8 1
6 maja attent 9 1
6 maja attent 10 1
6 maja attent 11 1
6 maja attent 12 1
6 ohini pop 1 1
6 ohini pop 2 0
6 ohini pop 3 0
6 ohini pop 4 0
6 ohini pop 5 1
6 ohini pop 6 1
6 ohini pop 7 1
6 ohini pop 8 0
6 ohini pop 9 1
6 ohini pop 10 1
6 ohini pop 11 1
6 ohini pop 12 0
6 ohini reas 1 1
6 ohini reas 2 0
6 ohini reas 3 0
6 ohini reas 4 1
6 ohini reas 5 0
6 ohini reas 6 0
6 ohini reas 7 1
6 ohini reas 8 1
6 ohini reas 9 0
6 ohini reas 10 1
6 ohini reas 11 1
6 ohini reas 12 0
6 ohini comm 1 0
6 ohini comm 2 0
6 ohini comm 3 1
6 ohini comm 4 1
6 ohini comm 5 1
6 ohini comm 6 0
6 ohini comm 7 0
6 ohini comm 8 1
6 ohini comm 9 1
6 ohini comm 10 1
6 ohini comm 11 0
6 ohini comm 12 1
6 ohini vfood 1 1
6 ohini vfood 2 1
6 ohini vfood 3 1
6 ohini vfood 4 1
6 ohini vfood 5 1
6 ohini vfood 6 1
6 ohini vfood 7 1
6 ohini vfood 8 1
6 ohini vfood 9 1
6 ohini vfood 10 1
6 ohini vfood 11 1
6 ohini vfood 12 1
6 ohini search 1 0
6 ohini search 2 0
6 ohini search 3 0
6 ohini search 4 0
6 ohini search 5 0
6 ohini search 6 0
6 ohini search 7 0
6 ohini search 8 0
6 ohini search 9 0
6 ohini search 10 0
6 ohini search 11 0
6 ohini search 12 0
6 ohini attent 1 1
6 ohini attent 2 1
6 ohini attent 3 1
6 ohini attent 4 1
6 ohini attent 5 1
6 ohini attent 6 1
6 ohini attent 7 1
6 ohini attent 8 1
6 ohini attent 9 1
6 ohini attent 10 1
6 ohini attent 11 1
6 ohini attent 12 1
7 azibo pop 1 1
7 azibo pop 2 0
7 azibo pop 3 0
7 azibo pop 4 0
7 azibo pop 5 1
7 azibo pop 6 1
7 azibo pop 7 1
7 azibo reas 1 1
7 azibo reas 2 0
7 azibo reas 3 0
7 azibo reas 4 1
7 azibo reas 5 0
7 azibo reas 6 1
7 azibo comm 1 0
7 azibo comm 2 1
7 azibo comm 3 1
7 azibo comm 4 1
7 azibo comm 5 1
7 azibo comm 6 0
7 azibo comm 7 0
7 azibo comm 8 1
7 azibo comm 9 1
7 azibo comm 10 0
7 azibo comm 11 1
7 azibo comm 12 0
7 azibo vfood 1 0
7 azibo vfood 2 1
7 azibo vfood 3 1
7 azibo vfood 4 1
7 azibo vfood 5 0
7 azibo vfood 6 1
7 azibo vfood 7 1
7 azibo vfood 8 1
7 azibo vfood 9 1
7 azibo vfood 10 1
7 azibo vfood 11 1
7 azibo vfood 12 1
7 azibo search 1 0
7 azibo search 2 0
7 azibo search 3 0
7 azibo search 4 1
7 azibo search 5 0
7 azibo search 6 0
7 azibo search 7 0
7 azibo search 8 0
7 azibo search 9 0
7 azibo search 10 0
7 azibo search 11 0
7 azibo search 12 0
7 azibo attent 1 1
7 azibo attent 2 1
7 azibo attent 3 1
7 azibo attent 4 0
7 azibo attent 5 1
7 azibo attent 6 1
7 azibo attent 7 1
7 azibo attent 8 1
7 azibo attent 9 1
7 azibo attent 10 1
7 azibo attent 11 1
7 azibo attent 12 1
7 fraukje pop 1 1
7 fraukje pop 2 0
7 fraukje pop 3 1
7 fraukje pop 4 0
7 fraukje pop 5 1
7 fraukje pop 6 1
7 fraukje pop 7 1
7 fraukje pop 8 1
7 fraukje pop 9 1
7 fraukje pop 10 1
7 fraukje pop 11 1
7 fraukje pop 12 0
7 fraukje reas 1 0
7 fraukje reas 2 1
7 fraukje reas 3 1
7 fraukje reas 4 1
7 fraukje reas 5 1
7 fraukje reas 6 0
7 fraukje reas 7 0
7 fraukje reas 8 1
7 fraukje reas 9 1
7 fraukje reas 10 0
7 fraukje reas 11 1
7 fraukje reas 12 1
7 fraukje comm 1 1
7 fraukje comm 2 1
7 fraukje comm 3 1
7 fraukje comm 4 1
7 fraukje comm 5 1
7 fraukje comm 6 1
7 fraukje comm 7 1
7 fraukje comm 8 1
7 fraukje comm 9 1
7 fraukje comm 10 0
7 fraukje comm 11 1
7 fraukje comm 12 1
7 fraukje vfood 1 0
7 fraukje vfood 2 1
7 fraukje vfood 3 1
7 fraukje vfood 4 1
7 fraukje vfood 5 1
7 fraukje vfood 6 1
7 fraukje vfood 7 1
7 fraukje vfood 8 1
7 fraukje vfood 9 1
7 fraukje vfood 10 1
7 fraukje vfood 11 1
7 fraukje vfood 12 1
7 fraukje search 1 0
7 fraukje search 2 0
7 fraukje search 3 0
7 fraukje search 4 0
7 fraukje search 5 0
7 fraukje search 6 0
7 fraukje search 7 0
7 fraukje search 8 0
7 fraukje search 9 0
7 fraukje search 10 0
7 fraukje search 11 0
7 fraukje search 12 0
7 fraukje attent 1 1
7 fraukje attent 2 0
7 fraukje attent 3 0
7 fraukje attent 4 0
7 fraukje attent 5 0
7 fraukje attent 6 1
7 fraukje attent 7 1
7 fraukje attent 8 1
7 fraukje attent 9 0
7 fraukje attent 10 1
7 fraukje attent 11 1
7 fraukje attent 12 0
7 riet pop 1 1
7 riet pop 2 1
7 riet pop 3 1
7 riet pop 4 1
7 riet pop 5 1
7 riet pop 6 1
7 riet pop 7 1
7 riet pop 8 1
7 riet pop 9 1
7 riet pop 10 1
7 riet pop 11 1
7 riet reas 1 0
7 riet reas 2 0
7 riet reas 3 1
7 riet reas 4 1
7 riet reas 5 0
7 riet comm 1 1
7 riet comm 2 1
7 riet comm 3 1
7 riet comm 4 1
7 riet comm 5 1
7 riet comm 6 1
7 riet comm 7 0
7 riet comm 8 1
7 riet comm 9 1
7 riet comm 10 1
7 riet comm 11 1
7 riet comm 12 1
7 riet vfood 1 0
7 riet vfood 2 1
7 riet vfood 3 1
7 riet vfood 4 1
7 riet vfood 5 1
7 riet vfood 6 1
7 riet vfood 7 1
7 riet vfood 8 1
7 riet vfood 9 1
7 riet vfood 10 1
7 riet vfood 11 1
7 riet vfood 12 1
7 riet search 1 0
7 riet search 2 0
7 riet search 3 0
7 riet search 4 0
7 riet search 5 0
7 riet search 6 0
7 riet search 7 0
7 riet search 8 1
7 riet search 9 0
7 riet attent 1 1
7 riet attent 2 0
7 riet attent 3 0
7 riet attent 4 0
7 riet attent 5 1
7 riet attent 6 1
7 riet attent 7 1
7 riet attent 8 1
7 riet attent 9 1
7 riet attent 10 1
7 riet attent 11 1
7 riet attent 12 1
7 swela pop 1 1
7 swela pop 2 0
7 swela pop 3 0
7 swela pop 4 0
7 swela pop 5 1
7 swela pop 6 1
7 swela pop 7 1
7 swela pop 8 1
7 swela pop 9 1
7 swela pop 10 0
7 swela pop 11 1
7 swela pop 12 0
7 swela reas 1 0
7 swela reas 2 0
7 swela reas 3 0
7 swela reas 4 1
7 swela reas 5 1
7 swela reas 6 1
7 swela reas 7 0
7 swela reas 8 0
7 swela reas 9 1
7 swela reas 10 0
7 swela reas 11 0
7 swela reas 12 1
7 swela comm 1 1
7 swela comm 2 0
7 swela comm 3 1
7 swela comm 4 0
7 swela comm 5 1
7 swela comm 6 1
7 swela comm 7 1
7 swela comm 8 0
7 swela comm 9 1
7 swela comm 10 1
7 swela comm 11 1
7 swela comm 12 1
7 swela vfood 1 0
7 swela vfood 2 0
7 swela vfood 3 1
7 swela vfood 4 1
7 swela vfood 5 1
7 swela vfood 6 1
7 swela vfood 7 1
7 swela vfood 8 1
7 swela vfood 9 1
7 swela vfood 10 1
7 swela vfood 11 1
7 swela vfood 12 1
7 swela search 1 0
7 swela search 2 0
7 swela search 3 0
7 swela search 4 0
7 swela search 5 0
7 swela search 6 0
7 swela search 7 0
7 swela search 8 0
7 swela search 9 0
7 swela search 10 0
7 swela search 11 0
7 swela search 12 0
7 swela attent 1 0
7 swela attent 2 1
7 swela attent 3 1
7 swela attent 4 1
7 swela attent 5 1
7 swela attent 6 0
7 swela attent 7 1
7 swela attent 8 0
7 swela attent 9 1
7 swela attent 10 0
7 swela attent 11 0
7 swela attent 12 1
7 youma pop 1 1
7 youma pop 2 0
7 youma pop 3 0
7 youma pop 4 0
7 youma pop 5 0
7 youma pop 6 1
7 youma pop 7 1
7 youma pop 8 0
7 youma pop 9 1
7 youma pop 10 1
7 youma pop 11 1
7 youma pop 12 0
7 youma reas 1 0
7 youma reas 2 1
7 youma reas 3 1
7 youma reas 4 0
7 youma reas 5 1
7 youma reas 6 1
7 youma reas 7 0
7 youma reas 8 0
7 youma reas 9 1
7 youma reas 10 0
7 youma reas 11 0
7 youma reas 12 1
7 youma comm 1 1
7 youma comm 2 1
7 youma comm 3 0
7 youma comm 4 0
7 youma comm 5 0
7 youma comm 6 1
7 youma comm 7 0
7 youma comm 8 1
7 youma comm 9 1
7 youma comm 10 1
7 youma comm 11 0
7 youma comm 12 0
7 youma vfood 1 1
7 youma vfood 2 0
7 youma vfood 3 0
7 youma vfood 4 1
7 youma vfood 5 0
7 youma vfood 6 1
7 youma search 1 2
7 youma search 2 1
7 youma search 3 1
7 youma search 4 1
7 youma search 5 0
7 youma search 6 0
7 youma search 7 0
7 youma search 8 1
7 youma search 9 0
7 youma search 10 1
7 youma search 11 0
7 youma search 12 0
7 youma attent 1 1
7 youma attent 2 0
7 youma attent 3 1
7 youma attent 4 0
7 youma attent 5 0
7 youma attent 6 1
7 youma attent 7 0
7 youma attent 8 1
7 youma attent 9 0
7 youma attent 10 1
7 youma attent 11 1
7 youma attent 12 0
7 natascha pop 1 1
7 natascha pop 2 1
7 natascha pop 3 1
7 natascha pop 4 1
7 natascha pop 5 1
7 natascha pop 6 1
7 natascha pop 7 1
7 natascha pop 8 1
7 natascha pop 9 1
7 natascha pop 10 1
7 natascha pop 11 1
7 natascha pop 12 1
7 natascha reas 1 0
7 natascha reas 2 0
7 natascha reas 3 0
7 natascha reas 4 0
7 natascha reas 5 0
7 natascha comm 1 1
7 natascha comm 2 0
7 natascha comm 3 1
7 natascha comm 4 1
7 natascha comm 5 1
7 natascha comm 6 1
7 natascha comm 7 0
7 natascha comm 8 1
7 natascha comm 9 1
7 natascha comm 10 0
7 natascha comm 11 1
7 natascha comm 12 1
7 natascha vfood 1 0
7 natascha vfood 2 1
7 natascha vfood 3 1
7 natascha vfood 4 1
7 natascha vfood 5 1
7 natascha vfood 6 1
7 natascha vfood 7 1
7 natascha vfood 8 1
7 natascha vfood 9 1
7 natascha vfood 10 1
7 natascha vfood 11 1
7 natascha vfood 12 1
7 natascha attent 1 1
7 natascha attent 2 1
7 natascha attent 3 1
7 natascha attent 4 0
7 natascha attent 5 1
7 natascha attent 6 1
7 natascha attent 7 1
7 natascha attent 8 1
7 natascha attent 9 0
7 natascha attent 10 1
7 natascha attent 11 1
7 natascha attent 12 1
7 sandra pop 1 1
7 sandra pop 2 1
7 sandra pop 3 1
7 sandra pop 4 1
7 sandra pop 5 1
7 sandra pop 6 1
7 sandra pop 7 1
7 sandra pop 8 1
7 sandra pop 9 1
7 sandra pop 10 1
7 sandra pop 11 1
7 sandra pop 12 1
7 sandra reas 1 1
7 sandra reas 2 0
7 sandra reas 3 0
7 sandra reas 4 0
7 sandra reas 5 0
7 sandra reas 6 0
7 sandra reas 7 1
7 sandra reas 8 0
7 sandra reas 9 0
7 sandra reas 10 1
7 sandra reas 11 1
7 sandra reas 12 0
7 sandra comm 1 1
7 sandra comm 2 0
7 sandra comm 3 1
7 sandra comm 4 0
7 sandra comm 5 1
7 sandra comm 6 0
7 sandra comm 7 0
7 sandra comm 8 1
7 sandra comm 9 0
7 sandra comm 10 1
7 sandra comm 11 1
7 sandra comm 12 1
7 sandra vfood 1 1
7 sandra vfood 2 1
7 sandra vfood 3 1
7 sandra vfood 4 1
7 sandra vfood 5 1
7 sandra vfood 6 1
7 sandra vfood 7 1
7 sandra vfood 8 1
7 sandra vfood 9 1
7 sandra vfood 10 1
7 sandra vfood 11 1
7 sandra vfood 12 1
7 sandra search 1 0
7 sandra search 2 0
7 sandra search 3 0
7 sandra search 4 0
7 sandra search 5 0
7 sandra search 6 0
7 sandra search 7 0
7 sandra search 8 0
7 sandra search 9 0
7 sandra search 10 0
7 sandra search 11 0
7 sandra search 12 0
7 sandra attent 1 1
7 sandra attent 2 0
7 sandra attent 3 1
7 sandra attent 4 0
7 sandra attent 5 0
7 sandra attent 6 1
7 sandra attent 7 1
7 sandra attent 8 1
7 sandra attent 9 0
7 sandra attent 10 1
7 sandra attent 11 1
7 sandra attent 12 0
7 tai pop 1 1
7 tai pop 2 1
7 tai pop 3 1
7 tai pop 4 1
7 tai pop 5 1
7 tai pop 6 1
7 tai pop 7 1
7 tai pop 8 1
7 tai pop 9 1
7 tai pop 10 0
7 tai pop 11 1
7 tai pop 12 1
7 tai reas 1 1
7 tai reas 2 1
7 tai reas 3 0
7 tai reas 4 1
7 tai reas 5 0
7 tai reas 6 0
7 tai reas 7 1
7 tai reas 8 0
7 tai reas 9 0
7 tai reas 10 1
7 tai reas 11 1
7 tai reas 12 1
7 tai comm 1 0
7 tai comm 2 0
7 tai comm 3 1
7 tai comm 4 1
7 tai comm 5 1
7 tai comm 6 1
7 tai comm 7 0
7 tai comm 8 1
7 tai comm 9 1
7 tai comm 10 0
7 tai comm 11 1
7 tai comm 12 0
7 tai vfood 1 1
7 tai vfood 2 1
7 tai vfood 3 1
7 tai vfood 4 1
7 tai vfood 5 1
7 tai vfood 6 1
7 tai vfood 7 1
7 tai vfood 8 1
7 tai vfood 9 1
7 tai vfood 10 1
7 tai vfood 11 1
7 tai vfood 12 1
7 tai search 1 0
7 tai search 2 0
7 tai search 3 0
7 tai search 4 0
7 tai search 5 0
7 tai search 6 0
7 tai search 7 0
7 tai search 8 0
7 tai search 9 0
7 tai search 10 0
7 tai search 11 0
7 tai search 12 0
7 tai attent 1 1
7 tai attent 2 0
7 tai attent 3 1
7 tai attent 4 0
7 tai attent 5 1
7 tai attent 6 1
7 tai attent 7 1
7 tai attent 8 0
7 tai attent 9 0
7 tai attent 10 1
7 tai attent 11 1
7 tai attent 12 0
7 frodo pop 1 1
7 frodo pop 2 1
7 frodo pop 3 1
7 frodo pop 4 1
7 frodo pop 5 1
7 frodo pop 6 1
7 frodo pop 7 1
7 frodo pop 8 1
7 frodo pop 9 1
7 frodo pop 10 1
7 frodo pop 11 1
7 frodo pop 12 1
7 frodo reas 1 0
7 frodo reas 2 1
7 frodo reas 3 1
7 frodo reas 4 1
7 frodo reas 5 1
7 frodo reas 6 0
7 frodo reas 7 0
7 frodo reas 8 0
7 frodo reas 9 1
7 frodo reas 10 1
7 frodo reas 11 0
7 frodo reas 12 1
7 frodo comm 1 1
7 frodo comm 2 0
7 frodo comm 3 1
7 frodo comm 4 1
7 frodo comm 5 1
7 frodo comm 6 1
7 frodo comm 7 1
7 frodo comm 8 1
7 frodo comm 9 1
7 frodo comm 10 1
7 frodo comm 11 1
7 frodo comm 12 1
7 frodo vfood 1 1
7 frodo vfood 2 1
7 frodo vfood 3 1
7 frodo vfood 4 1
7 frodo vfood 5 1
7 frodo vfood 6 1
7 frodo vfood 7 1
7 frodo vfood 8 1
7 frodo vfood 9 1
7 frodo vfood 10 1
7 frodo vfood 11 1
7 frodo vfood 12 1
7 frodo search 1 0
7 frodo search 2 0
7 frodo search 3 0
7 frodo search 4 0
7 frodo search 5 0
7 frodo search 6 0
7 frodo search 7 0
7 frodo search 8 0
7 frodo search 9 0
7 frodo search 10 0
7 frodo search 11 0
7 frodo search 12 0
7 frodo attent 1 1
7 frodo attent 2 0
7 frodo attent 3 0
7 frodo attent 4 0
7 frodo attent 5 0
7 frodo attent 6 1
7 frodo attent 7 1
7 frodo attent 8 1
7 frodo attent 9 1
7 frodo attent 10 0
7 frodo attent 11 1
7 frodo attent 12 1
7 ohini pop 1 1
7 ohini pop 2 0
7 ohini pop 3 0
7 ohini pop 4 0
7 ohini pop 5 0
7 ohini pop 6 1
7 ohini pop 7 1
7 ohini pop 8 0
7 ohini pop 9 1
7 ohini pop 10 1
7 ohini pop 11 1
7 ohini pop 12 0
7 ohini reas 1 1
7 ohini reas 2 0
7 ohini reas 3 0
7 ohini reas 4 1
7 ohini reas 5 0
7 ohini reas 6 0
7 ohini reas 7 1
7 ohini reas 8 1
7 ohini reas 9 0
7 ohini reas 10 1
7 ohini reas 11 1
7 ohini reas 12 0
7 ohini comm 1 0
7 ohini comm 2 1
7 ohini comm 3 1
7 ohini comm 4 1
7 ohini comm 5 1
7 ohini comm 6 1
7 ohini comm 7 1
7 ohini comm 8 1
7 ohini comm 9 1
7 ohini comm 10 1
7 ohini comm 11 0
7 ohini comm 12 1
7 ohini vfood 1 1
7 ohini vfood 2 0
7 ohini vfood 3 1
7 ohini vfood 4 1
7 ohini vfood 5 1
7 ohini vfood 6 1
7 ohini vfood 7 1
7 ohini vfood 8 1
7 ohini vfood 9 1
7 ohini vfood 10 1
7 ohini vfood 11 1
7 ohini vfood 12 1
7 ohini search 1 0
7 ohini search 2 0
7 ohini search 3 0
7 ohini search 4 0
7 ohini search 5 0
7 ohini search 6 0
7 ohini search 7 0
7 ohini search 8 0
7 ohini search 9 0
7 ohini search 10 0
7 ohini search 11 0
7 ohini search 12 0
7 ohini attent 1 1
7 ohini attent 2 1
7 ohini attent 3 1
7 ohini attent 4 1
7 ohini attent 5 1
7 ohini attent 6 1
7 ohini attent 7 1
7 ohini attent 8 1
7 ohini attent 9 1
7 ohini attent 10 1
7 ohini attent 11 1
7 ohini attent 12 1
7 kisha pop 1 1
7 kisha pop 2 1
7 kisha pop 3 1
7 kisha pop 4 0
7 kisha pop 5 1
7 kisha pop 6 0
7 kisha pop 7 0
7 kisha pop 8 1
7 kisha reas 1 1
7 kisha reas 2 0
7 kisha reas 3 0
7 kisha reas 4 1
7 kisha reas 5 0
7 kisha reas 6 0
7 kisha comm 1 0
7 kisha comm 2 0
7 kisha comm 3 1
7 kisha comm 4 1
7 kisha comm 5 0
7 kisha vfood 1 0
7 kisha vfood 2 1
7 kisha vfood 3 1
7 kisha vfood 4 1
7 kisha vfood 5 1
7 kisha vfood 6 1
7 kisha vfood 7 1
7 kisha vfood 8 1
7 kisha vfood 9 1
7 kisha vfood 10 1
7 kisha vfood 11 0
7 kisha vfood 12 1
7 kisha search 1 1
7 kisha search 2 1
7 kisha search 3 0
7 kisha search 4 1
7 kisha search 5 0
7 kisha search 6 0
7 kisha search 7 0
7 kisha search 8 1
7 kisha search 9 0
7 kisha search 10 0
7 kisha search 11 1
7 maja pop 1 1
7 maja pop 2 0
7 maja pop 3 1
7 maja pop 4 0
7 maja pop 5 1
7 maja pop 6 1
7 maja pop 7 1
7 maja pop 8 1
7 maja pop 9 1
7 maja pop 10 1
7 maja pop 11 1
7 maja pop 12 0
7 maja reas 1 0
7 maja reas 2 1
7 maja reas 3 1
7 maja reas 4 0
7 maja reas 5 1
7 maja reas 6 1
7 maja reas 7 0
7 maja reas 8 0
7 maja reas 9 1
7 maja reas 10 1
7 maja reas 11 0
7 maja reas 12 1
7 maja comm 1 1
7 maja comm 2 1
7 maja comm 3 0
7 maja comm 4 0
7 maja comm 5 0
7 maja comm 6 1
7 maja comm 7 1
7 maja comm 8 0
7 maja comm 9 1
7 maja comm 10 1
7 maja comm 11 1
7 maja comm 12 0
7 maja vfood 1 0
7 maja vfood 2 1
7 maja vfood 3 1
7 maja vfood 4 1
7 maja vfood 5 1
7 maja vfood 6 1
7 maja vfood 7 1
7 maja vfood 8 1
7 maja vfood 9 1
7 maja vfood 10 1
7 maja vfood 11 1
7 maja vfood 12 1
7 maja search 1 0
7 maja search 2 0
7 maja search 3 0
7 maja search 4 0
7 maja search 5 0
7 maja search 6 0
7 maja search 7 0
7 maja search 8 0
7 maja search 9 0
7 maja search 10 0
7 maja search 11 0
7 maja search 12 0
7 maja attent 1 1
7 maja attent 2 1
7 maja attent 3 1
7 maja attent 4 1
7 maja attent 5 1
7 maja attent 6 1
7 maja attent 7 1
7 maja attent 8 1
7 maja attent 9 1
7 maja attent 10 1
7 maja attent 11 1
7 maja attent 12 1
7 corrie pop 1 1
7 corrie pop 2 0
7 corrie pop 3 1
7 corrie pop 4 1
7 corrie pop 5 1
7 corrie pop 6 1
7 corrie pop 7 0
7 corrie pop 8 1
7 corrie pop 9 1
7 corrie pop 10 0
7 corrie pop 11 1
7 corrie pop 12 0
7 corrie reas 1 0
7 corrie reas 2 0
7 corrie reas 3 0
7 corrie reas 4 0
7 corrie reas 5 1
7 corrie reas 6 0
7 corrie reas 7 1
7 corrie reas 8 0
7 corrie reas 9 1
7 corrie reas 10 0
7 corrie reas 11 0
7 corrie reas 12 1
7 corrie comm 1 1
7 corrie comm 2 1
7 corrie comm 3 1
7 corrie comm 4 1
7 corrie comm 5 0
7 corrie comm 6 1
7 corrie comm 7 1
7 corrie comm 8 1
7 corrie comm 9 1
7 corrie comm 10 0
7 corrie comm 11 1
7 corrie comm 12 0
7 corrie vfood 1 1
7 corrie vfood 2 0
7 corrie vfood 3 1
7 corrie vfood 4 0
7 corrie vfood 5 1
7 corrie vfood 6 0
7 corrie vfood 7 1
7 corrie vfood 8 1
7 corrie vfood 9 1
7 corrie vfood 10 1
7 corrie vfood 11 1
7 corrie vfood 12 0
7 shanga search 1 0
7 shanga search 2 1
7 shanga search 3 0
7 shanga search 4 0
7 shanga search 5 0
7 shanga search 6 0
7 shanga attent 1 1
7 shanga attent 2 1
7 shanga attent 3 1
7 shanga attent 4 1
8 sandra pop 1 0
8 sandra pop 2 1
8 sandra pop 3 1
8 sandra pop 4 1
8 sandra pop 5 1
8 sandra pop 6 1
8 sandra pop 7 1
8 sandra pop 8 1
8 sandra pop 9 1
8 sandra pop 10 1
8 sandra pop 11 1
8 sandra pop 12 1
8 sandra reas 1 1
8 sandra reas 2 1
8 sandra reas 3 0
8 sandra reas 4 0
8 sandra reas 5 0
8 sandra reas 6 0
8 sandra reas 7 1
8 sandra reas 8 1
8 sandra reas 9 0
8 sandra reas 10 0
8 sandra reas 11 1
8 sandra reas 12 0
8 sandra comm 1 1
8 sandra comm 2 0
8 sandra comm 3 0
8 sandra comm 4 1
8 sandra comm 5 1
8 sandra comm 6 1
8 sandra comm 7 0
8 sandra comm 8 1
8 sandra comm 9 1
8 sandra comm 10 0
8 sandra comm 11 1
8 sandra comm 12 0
8 sandra vfood 1 1
8 sandra vfood 2 1
8 sandra vfood 3 1
8 sandra vfood 4 1
8 sandra vfood 5 1
8 sandra vfood 6 1
8 sandra vfood 7 1
8 sandra vfood 8 1
8 sandra vfood 9 1
8 sandra vfood 10 1
8 sandra vfood 11 1
8 sandra vfood 12 1
8 sandra search 1 0
8 sandra search 2 0
8 sandra search 3 0
8 sandra search 4 0
8 sandra search 5 0
8 sandra search 6 0
8 sandra search 7 0
8 sandra search 8 0
8 sandra search 9 0
8 sandra search 10 0
8 sandra search 11 0
8 sandra search 12 0
8 sandra attent 1 1
8 sandra attent 2 1
8 sandra attent 3 1
8 sandra attent 4 0
8 sandra attent 5 1
8 sandra attent 6 1
8 frodo pop 1 1
8 frodo pop 2 1
8 frodo pop 3 0
8 frodo pop 4 0
8 frodo pop 5 1
8 frodo pop 6 1
8 frodo pop 7 0
8 frodo pop 8 1
8 frodo pop 9 1
8 frodo pop 10 1
8 frodo pop 11 1
8 frodo pop 12 1
8 frodo reas 1 0
8 frodo reas 2 0
8 frodo reas 3 0
8 frodo reas 4 1
8 frodo reas 5 1
8 frodo reas 6 1
8 frodo reas 7 1
8 frodo reas 8 1
8 frodo reas 9 1
8 frodo reas 10 1
8 frodo reas 11 1
8 frodo reas 12 1
8 frodo comm 1 1
8 frodo comm 2 0
8 frodo comm 3 1
8 frodo comm 4 1
8 frodo comm 5 1
8 frodo comm 6 1
8 frodo comm 7 1
8 frodo comm 8 1
8 frodo comm 9 1
8 frodo comm 10 1
8 frodo comm 11 1
8 frodo comm 12 1
8 frodo vfood 1 1
8 frodo vfood 2 1
8 frodo vfood 3 1
8 frodo vfood 4 1
8 frodo vfood 5 1
8 frodo vfood 6 1
8 frodo vfood 7 1
8 frodo vfood 8 1
8 frodo vfood 9 1
8 frodo vfood 10 1
8 frodo vfood 11 1
8 frodo vfood 12 1
8 frodo search 1 0
8 frodo search 2 0
8 frodo search 3 0
8 frodo search 4 0
8 frodo search 5 0
8 frodo search 6 0
8 frodo search 7 0
8 frodo search 8 0
8 frodo search 9 0
8 frodo search 10 0
8 frodo search 11 0
8 frodo search 12 0
8 frodo attent 1 0
8 frodo attent 2 1
8 frodo attent 3 1
8 frodo attent 4 1
8 frodo attent 5 1
8 frodo attent 6 0
8 frodo attent 7 0
8 frodo attent 8 1
8 frodo attent 9 1
8 frodo attent 10 0
8 frodo attent 11 0
8 frodo attent 12 1
8 youma pop 1 1
8 youma pop 2 0
8 youma pop 3 0
8 youma pop 4 0
8 youma pop 5 0
8 youma pop 6 1
8 youma pop 7 1
8 youma pop 8 0
8 youma pop 9 0
8 youma pop 10 1
8 youma pop 11 1
8 youma pop 12 0
8 youma reas 1 0
8 youma reas 2 0
8 youma reas 3 1
8 youma reas 4 0
8 youma reas 5 0
8 youma reas 6 0
8 youma reas 7 0
8 youma reas 8 1
8 youma reas 9 0
8 youma reas 10 1
